id,time,key
杜*,2020/4/5 下午9:13:02,教学 实施 来源 横轴 纵轴 练习 数据 分类 度角 说明 粗线 斜线 过程 倾斜 引线 实测 计划 对话 模式 设计 实际 行为 具有 表示 班长 理论 理论值 理解 理查 理想气体 现场 现实 现实意义 现象 理解力 理解能力 现金 理想 班主任 球形 理清 班级 一一对应 环节 独立性 特性 特殊 特点 特色化 特质
刘*凡,2020/4/5 下午9:16:53,课堂教学 行为 多媒体 时代背景 自动识别 分析方法 减轻 进步 研究者 分析 状况 工作量 交流 录播 直播 疫情 构建 交互 阅读 完善 不足 发展 进一步 看出 技术 工具 开发 互动 文献 运用 提出 教学模式 基础 进行 是否 分类 应用 研究 教学 消费者 测试工具 理查 理清 理解 测试法 理解力 理解能力 理论 理论值 测试方法
张*璟,2020/4/5 下午10:59:03,分析方法 录播 能否 疑问 尤其 改进 做出 适合 适用 提出 特征 标准 认为 学习 分析 班长 班级 一一对应 班主任 球形 现象 现实意义 现实 现金 理清 理想 理想气体 理查 环节 理解 理解力 理解能力 理论 理论值 现场 率高 环境温度 独特 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独立
何*,2020/4/5 下午9:20:55,记录 事实 分析方法 层面 语义 表述 网络 无法 教学 语言 本质 准确 区别 特征 对象 知识 课堂 采用 研究 教师 关系 学生 方法 表示 班长 现金 班主任 班级 现场 现象 现实意义 现实 一一对应 球形 理想 理想气体 理查 环节 理解 理解力 理解能力 理论 理论值 甚少 理清 率越 环境温度 独立性 特点 特色化
何*,2020/4/5 下午9:21:07,教学 实施 过程 对话 度角 粗线 斜线 倾斜 引线 数据 来源 实测 计划 练习 设计 描述 分为 分类 说明 得到 具有 表示 理解能力 理解力 环节 理解 现场 现实 球形 现象 理清 现实意义 理查 现金 理想气体 环境温度 班主任 班级 班长 理想 一一对应 率随 环境污染 环境 特征分析 特征参数 特性 特殊 特点 特色化
冯*娜,2020/4/5 下午9:25:14,平台 课堂 想法 分析 课程 行为 教师 想选 身份 腾讯 学生 切片 疫情 授课 开展 建议 论文 功能 进一步 改进 方面 记录 模式 使用 利用 教学 现实 环节 现象 现场 现实意义 理想 现金 班主任 班级 班长 球形 理想气体 理查 理清 理解 理解力 理解能力 理论 环境温度 率低 环境污染 环境 特征参数 特性
唐*,2020/4/5 下午10:05:29,分类 语言 品词 进行 查找 地方 发言 教学 帮助 分析 文献 分析方法 记录 课堂 方式 信息 相关 教师 数据 学生 状况 特点 现金 班主任 班级 班长 球形 理想 理想气体 理查 理清 特殊 理解 理解力 理解能力 特性 理论 理论值 甚少 甚远 现象 现实意义 特质 率来 状图 状态 犹豫 独特 独立 独立性
唐*,2020/4/5 下午10:14:03,计划 方案 实测 填写 对话 迁移 绘制 部分 图画 时间 绘图卡 表示 括号 专用 用纸 绘图 连线 引线 倾斜 卡片 数据 来源 完成 起始 原点 时刻 横轴 纵轴 对应 练习 包含 记录 注意 要求 顺序 相同 内容 说明 需要 具有 教学 进行 理想气体 班级 理解能力 理解力 犹豫 班长 特质 状态
何*,2020/4/5 下午10:20:34,采集 行为 提出 教学研究 分析法 统计 方法 持续时间 补充 抽样 补偿 原有 原则 动态 不足 可视化 判定 数据 改进 操作 占有率 教学模式 提供 标准 简单 方面 分别 存在 时间 教学 分析 进行 环境污染 独特 理查 理清 理解 理解力 理解能力 独立 理论 理论值 理想 甚少 甚远 犹豫 生产 生平 状态 生态
张*璟,2020/4/5 下午10:49:14,课程 类型 实验 选取 探究 教学效果 教学模式 差异 利用 认为 比较 分析 进行 理解能力 班长 环节 现场 现实 现实意义 现象 现金 班主任 班级 理想 球形 理解力 理论 理论值 理查 环境温度 理清 理解 甚少 理想气体 率随 环境污染 环境 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
高*宇,2020/4/25 下午5:32:22,教学 图应 计划 行为 卡片 描绘 实施 记录 分析 描在 模糊性 有助于 客观性 可视化 参考 减少 图形 实测 增加 教材 设计 采用 分为 分类 研究 结构 比较 教师 过程 学生 方法 表示 进行 理清 理解 理解力 理解能力 理论 理查 理想气体 理想 理论值 甚少 甚远 球形 班长 一一对应 班级 班主任 状态
高*宇,2020/4/25 下午5:35:10,记录 分类 发言 品词 分析方法 进行 处理 教师 教学 数据 学生 一一对应 球形 理想 班长 理查 班级 班主任 现金 现象 现实意义 理想气体 理解力 理清 理解 现场 理解能力 理论 理论值 甚少 甚远 生产 生平 生态 现实 率高 环节 环境温度 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
刘*凡,2020/4/6 上午11:24:00,行为 教学模式 转换率 次数 转换 很小 过程 占有 教学 比率 讲授 计算公式 连数 很大 占有率 采样 对话 表示 练习 相互 课堂 利用 判断 一定 球形 现实 现实意义 特殊 现象 现金 班主任 班级 班长 特性 理想 环节 理想气体 理查 理清 理解 理解力 理解能力 理论 特征参数 现场 狭隘 独立性 率越 独立 独特
夏*,2020/4/6 下午8:25:02,行为 转换率 占有率 教学 教学模式 采样 过程 次数 实例 连数 样本 转换 很小 得到 转化率 表示 总数 占有 组成 数据 连续 讲授 很大 间隔 对话 练习 分别 类型 通常 相互 统计 相同 研究 一定 比例 分析 班级 理想气体 理想 球形 班长 现实 现实意义 班主任 环境温度 环节 现金 现场 环境污染 现象
何*铭,2020/4/10 下午6:41:38,切片 归为 行为 还给 总和 沉默 存在 疑问 视频 导致 现象 发现 占有率 例子 应该 进行 现实 班长 现实意义 现金 班主任 班级 一一对应 球形 理想 理想气体 环节 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 现场 环境 环境温度 独立 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立性
尹*华,2020/4/11 上午10:26:54,归为 沉默 行为 也就是说 教师 表示 班主任 球形 班长 班级 一一对应 现金 理想 现实意义 现实 现场 环节 现象 理清 理想气体 理查 环境污染 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 环境温度 率随 环境 率高 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
王*宇,2020/4/12 下午1:30:45,横线 折线图 竖线 相加 发现 计算 球形 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 理想气体 理想 环境污染 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 环境温度 一一对应 环境 生态 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性 狭隘
汪*,2020/4/14 下午12:45:33,行为 连数 转换 次数 计算方法 计算 一一对应 现金 环境 环境污染 环境温度 环节 现场 现实 现实意义 现象 班级 班主任 率随 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 率高 率越 率较 甚远 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
施*,2020/4/7 上午8:45:13,行为 教师 采样 总数 比率 互动 计算公式 表明 课堂 教学 活动 转换率 占有率 转换 重要 次数 对话 表示 分析法 参数 比例 过程 学生 理想气体 理解能力 现实 现实意义 甚少 理论值 现象 现金 理论 班级 班主任 理想 理解力 班长 理解 理清 理查 现场 球形 率较 环节 环境温度 特性 特殊 特点 特色化 特质
马*倩,2020/4/12 下午11:26:44,转换 次数 连续 连数 等于 相同 行为 过程 教学 班级 现场 现实 现实意义 环节 现象 现金 班主任 环境温度 一一对应 理想 班长 球形 环境 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 环境污染 率较 率高 率随 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
施*,2020/4/7 上午8:50:45,互动 占有率 教学模式 行为 标准 对应 一时 考量 频繁 交流 教学活动 频率 适中 确定 选取 相当 设置 找到 位置 所得 计算公式 发现 绘制 间隔 采样 因素 指标 采用 分类 得到 时间 情况 教师 教学 学生 进行 甚少 理清 理解 理解力 测试工具 理解能力 理论 理论值 测验 甚远 理想气体 生产 生平 测试卷
景*,2020/4/7 上午9:23:53,行为 转换率 次数 含义 占有率 转换 过程 教学 表示 占有 比率 连续 连数 采样 定义 相互 相同 理想气体 理论 现场 现实 现实意义 现象 甚远 甚少 现金 理论值 班主任 理解能力 理查 理解力 班级 班长 球形 理解 理清 环节 理想 一一对应 率较 环境温度 环境污染 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况
景*,2020/4/7 上午9:25:45,指标 选择 行为 确定 连数 转换率 转换 次数 率高 环境 环境污染 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 特异 率较 班级 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 率随 率越 特异性 率来 特征 特征函数 特定 特征分析 特征参数 特性 特殊 特点 特色化 特质 特制 状况 状图 状态
何*,2020/4/10 下午7:31:32,连数 转换 次数 行为 越多 差值 班级 环境污染 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 一一对应 班长 率高 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 环境 率较 率随 甚远 特定 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
李*秀,2020/4/7 上午10:36:00,行为 连数 采样 转换 次数 想换 说明 转化率 总数 数之比 连续 互动 活动 含义 划分 占有率 教学模式 表示 相同 比例 教师 过程 教学 画图 现金 环境 环境污染 环境温度 环节 现场 现实 略低 现实意义 现象 班主任 率随 班级 留言 班长 球形 理想 理想气体 理查 理清 理解 理解力 率高 略显 率较 犹豫
李*秀,2020/4/7 上午10:40:55,数据 连数 表示 一一对应 球形 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 理想气体 理想 环境 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 环境污染 率高 生态 率随 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
胡*佳,2020/4/7 下午1:37:34,行为 次数 转换率 转换 过程 教学 表示 占有 比率 连续 连数 占有率 取值 采样 定义 相互 相同 现象 现金 班长 班级 现实意义 现实 班主任 一一对应 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 现场 率较 环节 环境温度 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态
胡*佳,2020/4/7 下午1:59:25,值变 大时 增多 意味着 取值 范围 互动 活动 教学模式 课堂 数值 分为 意义 教师 甚少 理想 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想气体 甚远 理查 生产 理解 理解力 现场 理解能力 生态 理论 理论值 生平 理清 一一对应 环节 独立性 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
冀*,2020/4/10 下午8:51:05,简洁 清楚 解释 一一对应 球形 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 理想 环境 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 环境污染 率高 生态 率随 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
王*宇,2020/4/12 下午1:33:33,标注 上升 活动 课程 练习 应该 比较 学生 甚少 班长 环节 现场 现实 现实意义 生平 现象 现金 班主任 班级 生产 球形 甚远 理想 环境温度 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 特征 环境污染 环境 犹豫 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 独特 生态系统 独立
冯*珂,2020/4/12 下午4:13:50,疑问 提出 同样 练习 应该 问题 一一对应 现象 班主任 现金 现实意义 班长 现实 现场 环节 环境温度 班级 理想 球形 环境 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 环境污染 率随 率高 生态 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
王*娇,2020/4/12 下午8:53:59,图标 显示 趋势 变化 觉得 一一对应 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想气体 理想 环境污染 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 环境温度 环境 生平 率高 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性 狭隘
周*,2020/4/7 下午3:07:43,行为 转换率 次数 占有率 转换 过程 教学 可定义 同理 表示 占有 比率 连续 连数 取值 采样 定义 相互 相同 甚远 理想气体 特点 现象 现金 班主任 班级 班长 球形 理想 特性 理查 甚少 生产 现实意义 理解 特殊 理解力 理解能力 理论 理论值 理清 独特 现实 状况 独立 犹豫 状态 独立性 状图 狭隘
