id,time,key
李*格,2020/4/19 下午1:05:22,信度系数 估计信度 估计学绩 信度可靠性 信度常用 信度指标 可分法 同质法 复本法 学绩测验 常用复本 所得一致性 没有复本 测量一致性 测验信度 相关系数测量 相关系数表示 称为信度 资料相关系数 较高信度 通常相关系数 一致性指标 测量所得 样本所得 教学测验 一致性程度 系数高于 重复测量 试样本 系数方法 测法 对象重复 指标通常 所得组 再测 具有较高 方法对象 采用同样 表明具有 指采用
李*格,2020/4/19 下午1:09:29,测试内容 效度分为 表面效度 鉴定相比较 测试有效性 测试应该 经验效度 即将次测试 指测试题 指测试 得出系数 测试效度 相比较得出 编制效度 中的发音 习惯句型 亦称测试 代表性覆盖面 信效度 共时效度 内容效度很低 几类表面 分为共时 单一音素 卷面标准 发音技能 句型获得 学过方言 技能测试题 效度测试 效度衡量 效度量表 是否是合适 次测试时间 次测试标准 次测试语言 没有学过 测试内容效度 测试题仅仅 测试题表面
陈*琪,2020/4/19 下午1:50:16,复本测验 测验题目 测验得分 相关系数表示 试测验 估计测验 测验内部 组试 内部一致性 因素引起 表示信度 得分相关系数 信度系数 随机误差因素 一致性系数 之间相关系数 信度可靠性 信度指 信度指标 信度考试 关联测验 分数方差 刻划考试分数 又叫等值 又称稳定性 反映复本 反映测验分数 可靠性客观性 同质法 同质性普遍性 复特例 大程度反映 对等测验 异质关联 所得一致性 方差中 方差决定 无关误差 普遍性系数 测测验
陈*琪,2020/4/19 下午2:08:44,测试效度 测试内容 鉴定相比较 测试有效性 测试应该 经验效度 即将次测试 指测试题 指测试 表面效度 得出系数 效度应 相比较得出 编制效度 中的发音 之间相关系数 习惯句型 亦称测试 代表性覆盖面 共时效度 内容效度很低 分为共时 单一音素 卷面标准 发音技能 句型获得 学过方言 技能测试题 效度亦称 效度分为 效度测试 效度衡量 效度进行 教学大纲要求 是否是合适 次测试时间 次测试标准 次测试语言 没有学过 测试内容效度
刘*林,2020/4/19 下午6:19:31,信度系数 测试得分 相同测试 得分相关系数 之比定义 信度实质上 再测试法 分散之比 分数信度 又称稳定性 反映测验分数 平行测试法 得分真值 折半法 测测验 测试信度 测试法具有 测试法组 测验得分 测验分数稳定 相关系数又称 相关系数表示 相同区分度 真值分散 稳定性系数 系数估计值 系数得分 表示信度 计算信度 区分度不同 测验施 平行测试 测试平行 施测 得分分散 试测验 系数估计 系数测试 分散测试 实质上组
刘*林,2020/4/19 下午6:35:43,表示测试 测试目的 概念量 关联妥当性 内容妥当性 基准关联 大程度达到 妥当性表示 概念妥当性 测试大程度 特性概念 预定测试 重要性概念 心理特性 测试重要性 间匹配 匹配程度 构成概念 测试测试 测试心理 达到预定 目的间 方法内容 目的要求 用于表示
于*,2020/4/19 下午11:39:17,总结十分 十分详细
高*宇,2020/4/25 下午5:23:33,信度指 信度较高 后所得到 测验信度 测验稳定性 稳定性可靠性 进行后所 相同试卷 测相同 之间一致性 评分之间 指测验 分数稳定 不同评分 时间一致性 得到分数 认为测验 时间测 一致程度 测验进行 稳定一致 基本相当 成绩基本 内容不同 包括内容 不同时间 包括时间
高*宇,2020/4/25 下午5:24:02,测量东西 测验测量 信度更为重要 初一年级 原本想要 常说准确度 年纪数学试卷 想要测量 效度信度 效度指 效度考虑 效度高 更为重要指标 测量初一 测量正确性 测验优劣 测验效度 策略精确性 精确性真实性 通常效度 索要测量 年级数学 测验能够 指测量 小学年纪 数学成绩 测量目标 能够策略 认为测验 目标策略 不能测量 想测量 问题测验 测量出 出索要 策略出 东西程度 出原本 做小学 考虑问题
周*茜,2020/4/20 上午11:09:28,能力参数 参数表示 区分度参数 难度参数 参数越大 参数情况下 项目反应 答概率 参数差别 参数测试者 反映测试项目 处斜率 大程度不同 斜率表示 斜率越大 曲线拐点 标准正态分布 概率大程度 正态分布情况下 测试者应答 测试者正 测试者能力 测试者进行 测试项目困难 测试项目测试者 测试项目越 表示测试项目 谛模型 逻辑谛 参数不宜 反应曲线 区分度项目 越陡 较为适宜 表示区分度 处拐点 拐点处 应答能力 概率越 区分程度
邓*,2020/4/20 下午12:42:02,包含难度 参数越大 能力参数 难度参数 答概率 谛模型 参数逻辑 逻辑谛 区分度参数 函数模型 分布函数 区分参数 区分度猜测 参数区分度 多重选择问题 指数分布分布 模型指数分布 用于多重选择 难度区分度 模型包含 猜测参数 参数定 越陡 差越大 概率差 参数用于 概率越 参数能力 模型仅 正答 较为方便 越难度 仅包含 数学处理 处理较为 难度能力 进行数学 处越 问题测试
李*秀,2020/4/20 下午1:39:12,难度参数 答概率 试能力 项目难度 区分度参数 参数区分度 参数数值 参数试题 参数逻辑 参数值试题 反映测试项目 大程度不同 所示概念 概率大程度 测试项目试 特性参数 能力参数值 蒂模型 表所示 试应答 逻辑蒂 难度参数值 参数试 正确应答 项目区分度 值越大 试区分 概率试 表明参数 难度越高 参数常 概率差 参数情况下 应答能力 正答 区分程度 程度越高 能力参数 概率不同 参数高
李*秀,2020/4/20 下午2:02:05,正答 答概率 区分度参数 难度参数 参数区分度 被试者理解 偶然给出 参数模型 参数设置特点 取区分度 模型更适宜 注测试项目 测试项目猜测 给出正 蒂模型 选用参数 逻辑蒂 部分被试者 参数猜测 猜测参数 概率分为 特点参数 猜测偶然 参数取 回答概率 最终趋于 模型意义 保留难度 指数规律 概率增加 呈现指数 猜测因素 具有难度 正确回答 规律变化 答可能 试能力 分为部分 因素作出 理解项目
施*,2020/4/20 下午3:56:43,区分度参数 难度参数 能力参数 反应曲线 项目反应 参数越大 参数情况下 答概率 中的解读 参数区分度 参数含义 参数测试者 参数越高 参数轴向 斜率越大 方向平移 显著区分度 曲线中的 曲线平缓 曲线陡 概率就越 测试者区分 测试者给出 测试项目困难 测试项目难度 给出正确 表示测试项目 越高测试者 轴向增加 正确应答 参数相同 区分度项目 越陡 难度越大 参数较大 概率差 表示区分度 曲线越 拐点处 区分程度
周*茜,2020/4/20 下午4:35:41,区分度参数 参数中的 模型包含 猜测几率 谛模型 难度参数 试题分析 逻辑谛 参数逻辑 参数难度 参数猜测 猜测参数 中的之间 中的区分度 令区分度 函数模型 分布函数 判断题猜测 区分度含有 区分度情况下 参数假设 参数区分度 参数正向 反应区分度 多选题判断题 大致相同区分度 拉什模型 指数分布分布 探究被试者 构造模型 模型区分度 模型拉什 模型指数分布 正向逐渐 用于多选题 相同区分度 被试者测试 被试者能力 试题大致相同 项目区分度
向*,2020/4/20 下午5:05:49,难度参数 参数越高 参数数值 能力参数 答概率 区分度参数 测试者能力 参数逻辑 反映测试项目 大程度不同 数值等于 标准正则 概率大程度 概率测试者 正则分布 测试者应答 测试项目测试者 测试项目难易 蒂模型 越高被试者 逻辑蒂 鉴别能力题目 难易程度 题目鉴别能力 区分度项目 概率差 取决于测试 参数满 参数情况下 测量预测 预测索要 反应题目 应答能力 程度取决于 正答 正态 区分程度 测试性质 参数不同 参数左右
向*,2020/4/20 下午5:06:56,能力参数 难度参数 猜测参数 项目区分度 区分度参数 参数逻辑 蒂模型 逻辑蒂 参数区分度 区分度参数信息 参数参数 参数尺度 参数高低 参数信息模型 因素测试项目 多重选择问题 应答参数 推论猜测 测试项目作出 率被试者 被试者能力 适用多重选择 正确应答 参数猜测 包含难度 猜测偶然 参数用于 添加猜测 表示推论 参数少 高低变化 偶然因素 答率 相比添加 指数规律 前面相比 项目参数 项目曲线 正答 仅包含
胡*佳,2020/4/20 下午5:40:38,能力参数 参数高 难度参数 参数增加 答概率 区分测试者 区分度反映 区分度较大 区分度较小 参数地被 参数差别 反映测试项目 地被测试者 方向平移 测试者应答 测试者给出 测试者能力 测试者进行 测试项目测试者 给出正确 高测试者 区分度项目 正确应答 概率差 反应曲线 难以区分 应答能力 区分程度 曲线能力 正答 能力区分 能力差别 较小项目 参数表示 较好不同 进行区分 测试能力 项目反应 较大项目 增加方向
胡*佳,2020/4/20 下午5:41:57,区分度参数 猜测参数 判断题选择题 参数区分度 参数参数 参数拉什 应答概率 拉什模型 模型区分度 称为量表 蒂模型 表达式 选择题带有 逻辑蒂 量表因子 难度参数 参数包含 正确应答 参数基础上 带有猜测 数学表 包含难度 因素题目 难度参 保留难度 能力参数 猜测因素 数学处理 基本数学 参基本 试能力 增加猜测 基础上增加 题目中
施*,2020/4/20 下午6:27:26,项目参数 能力水平 似函数 测试者能力 能力参数 最大似 出测试者 未知参数 测试者认知 似估计 估算出 似法 参数估计 函数取 分布概率 表示试 先验信息 样本信息 参数已知 取最大值 函数分布 分布成比例 成比例关系 不同测试者 事物认知 估参数估计 估计值差 信息测试者 先验分布 再测试者 参数主观 参数估计值 参数先验 参数看成 参数估计值 取极大值 取值估 取值随机变量 哪些项目内容 实现测试者
张*璟,2020/4/20 下午8:34:47,题目区分度 会影响 高分组 分组得分率 难度参数值 难度趋近 计算试 区分能力 参数表示 法取 难度参数 试题目 切线斜率 组得分率 题目试 离散程度 题目难度 曲线越 答率 题目比较 题目不能 表示题目 正答 拐点处 处切线 区分度越大 得分首尾 测验信度 低分组 低水平试 信度效度 减去低分 区分开来 区分度参数 区分度反映 区分度差 区分度很低 区分度指数 区分度越 参数越大
